,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,fluid-lending_USDC_Ethereum,aave-v3_SUSDE_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_GTUSDCF_Ethereum,morpho-blue_CSUSDC_Ethereum,aave-v3_DAI_Ethereum,fluid-lending_USDC_Arbitrum,morpho-blue_MWUSDC_Base,fluid-lending_SUSDE_Ethereum,morpho-blue_HYPERUSDC_Ethereum,aave-v3_USDT_Avalanche,fluid-lending_SUSDS_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,aave-v3_USDC_Base,morpho-blue_VBSHUSDC_Ethereum,fluid-lending_USDC_Polygon,aave-v2_USDC_Ethereum,fluid-lending_USDC_Base,fluid-lending_USDT_Polygon,aave-v3_USDT_Polygon,aave-v3_USDC_Polygon,morpho-blue_SUSDE_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_RESOLVUSDC_Ethereum,morpho-blue_FUSDC_Ethereum,morpho-blue_GTEUSDC_Ethereum,morpho-blue_SBMORPHOUSDC_Ethereum,aave-v3_USDTB_Ethereum,euler-v2_USDC_Ethereum,morpho-blue_APRUSDC_Ethereum,aave-v2_DAI_Ethereum,euler-v2_USDC_Avalanche,morpho-blue_EUSDE_Ethereum,morpho-blue_GTDAICORE_Ethereum,aave-v2_USDT_Ethereum,morpho-blue_GTUSDCC_Base,morpho-blue_FXUSDC_Ethereum,morpho-blue_BBQUSDT_Ethereum,euler-v2_EUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_GTUSDCP_Base,morpho-blue_USDE_Ethereum,morpho-blue_HYUSDC_Ethereum,morpho-blue_STEAKUSDC_Base,euler-v2_USDT_Avalanche,morpho-blue_GTMSUSDC_Ethereum,aave-v2_USDC.E_Avalanche,morpho-blue_STEAKUSDCLEVEL_Ethereum,morpho-blue_COUSDC_Base,morpho-blue_APRUSDE_Ethereum,morpho-blue_VBGTUSDT_Ethereum,morpho-blue_MC-USDCP_Ethereum,morpho-blue_RE7USDC_Base,euler-v2_USDC_Base,morpho-blue_IMF-USDS_Ethereum,aave-v3_DAI.E_Avalanche,aave-v2_USDC_Polygon,aave-v3_DAI_Polygon,euler-v2_USDT_Ethereum,aave-v2_DAI_Polygon,morpho-blue_BBQDAI_Ethereum,morpho-blue_HUSDT_Ethereum,morpho-blue_CUSDOUSDC_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_RE7USDCC_Ethereum,morpho-blue_PT-SUSDE-27MAR2025_Ethereum,morpho-blue_USDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_EXMUSDC_Base,aave-v3_DAI_Arbitrum,aave-v2_USDT_Polygon,morpho-blue_UUSDC_Base,fluid-lending_SUSDS_Arbitrum,morpho-blue_HYPERUSDT_Ethereum,morpho-blue_9SUSDC11CORE_Ethereum,fluid-lending_SUSDS_Base,morpho-blue_SAFE-STEAKUSDT_Ethereum,aave-v3_SDAI_Ethereum,morpho-blue_APRUSDC_Base,morpho-blue_PT-SUSDE-29MAY2025_Ethereum,aave-v2_USDT.E_Avalanche,morpho-blue_BBUSDT_Ethereum,morpho-aave_USDC_Ethereum,morpho-blue_STEAKSUSDS_Base,morpho-blue_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_USDCRWA_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_RE7USDT_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_STEAKUSDTLITE_Ethereum,morpho-blue_STEAKUSDCRWA_Base,morpho-blue_9SUSDCCORE_Ethereum,aave-v2_DAI.E_Avalanche,morpho-blue_PRUDENTUSDC_Base,euler-v2_SUSDS_Ethereum,morpho-blue_MC.EUSDC_Ethereum,morpho-blue_SAMM-USDC-CUSDO_Base,morpho-blue_YMVOG-DAI_Ethereum,morpho-blue_SAFE-STEAKUSDC_Base,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_YMVOG-USDC_Base,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_STKCVXCRVCRVUSDTBTCWSTETH-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_BBQUSDC_Base,morpho-blue_BBUSDC_Ethereum,morpho-blue_GTSUSDSC_Base,morpho-blue_RE7USDCP_Ethereum,aave-v3_EUSDE_Ethereum,morpho-blue_HDAI_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SUSDE_Ethereum,morpho-blue_DUPLICATEDKEY.USDC_Ethereum,morpho-blue_STEAKUSDCRWA_Ethereum,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-blue_MJUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,euler-v2_USDS_Base,morpho-blue_USDC_Base,morpho-blue_IONICUSDC_Base,morpho-blue_AUSDC_Base,morpho-blue_SDAI_Ethereum,morpho-blue_CERESUSDE_Ethereum,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-blue_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_ELIXIRUSDC_Ethereum,morpho-compound_USDC_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_GTUSDCF_Base,morpho-blue_USDCDOJO_Ethereum,morpho-blue_LUMENUSDC_Base,morpho-blue_GTUSDTC_Ethereum
2024-06-16,16.88487,0.0,6.85518,0.0,0.0,0.0,0.0,0.0,0.0,3.03678,12.8929,7.37156,11.07044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.36342,7.77684,4.97959,8.81914,7.372,0.0,0.0,0.0,0.0,0.0,5.83334,0.0,0.0,0.0,0.0,6.45352,0.0,0.0,5.61798,0.0,0.0,6.31696,0.0,0.0,6.43766,6.24687,16.8757,7.30706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56065,0.0,0.0,29.67091,5.17381,0.0,0.0,0.0,0.0,0.0,0.0,21.22659,0.0,0.0,0.0,0.0,2.97941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93142,0.16297,5.50338,0.0,1.27182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28597,0.64112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.74433,7.47277,10.52539,0.0,0.0,0.0,11.47575,0.0,12.56356,0.0,0.0,0.0,0.0,2.93047,0.0,0.0,0.0,0.0,0.0,0.0,46.21898,0.0,0.0,48.78134,13.13894,0.0,0.0,7.42129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8087,6.78884,0.0,0.0,0.0,0.0,0.0,0.0,48.18103,0.0,0.0,5.79499,6.68067,0.0,0.0,0.0,0.0
2024-06-17,16.80761,0.0,6.81018,0.0,0.0,0.0,0.0,0.0,0.0,3.13137,12.724,7.15455,11.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23593,7.81937,4.99316,7.22757,7.15688,0.0,0.0,0.0,0.0,0.0,5.50146,0.0,0.0,0.0,0.0,6.19789,0.0,0.0,6.15444,0.0,0.0,6.81768,0.0,0.0,6.07071,5.73842,61.21743,7.87706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74707,0.0,0.0,31.28554,4.96885,0.0,0.0,0.0,0.0,0.0,0.0,21.13773,0.0,0.0,0.0,0.0,3.00607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41676,0.23972,5.45587,0.0,1.52568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76994,0.55724,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.73097,7.85947,11.3972,0.0,0.0,0.0,10.65085,0.0,12.65808,0.0,0.0,0.0,0.0,2.94547,0.0,0.0,0.0,0.0,0.0,0.0,44.6436,0.0,0.0,47.11835,16.58555,0.0,0.0,7.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53117,9.45233,0.0,0.0,0.0,0.0,0.0,0.0,55.99872,0.0,0.0,5.80195,6.65511,0.0,0.0,0.0,0.0
2024-06-18,16.72533,0.0,6.55649,0.0,0.0,0.0,0.0,0.0,0.0,4.15604,13.42586,7.32561,10.85581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28537,17.81354,5.15727,7.06351,7.33374,0.0,0.0,0.0,0.0,0.0,5.71173,0.0,0.02752,0.0,0.0,6.28984,0.0,0.0,6.53218,0.0,0.0,7.03625,0.0,0.0,6.16543,5.75066,8.74956,16.26153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81283,0.0,0.0,16.82912,4.65335,0.02296,0.0,0.0,0.0,0.0,0.0,20.88606,0.0,0.01537,0.0,0.0,2.89992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03661,0.14623,5.40923,0.0,1.05441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91313,0.93859,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.64502,16.61501,11.78031,0.0,0.0,0.0,11.04723,0.0,12.83846,0.0,0.0,0.0,0.0,3.19118,0.0,0.0,0.0,0.0,0.0,0.0,46.43723,0.0,0.0,49.01175,17.2481,0.0,0.0,7.29011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10532,6.46127,0.0,0.0,0.0,0.0,0.0,0.0,58.13289,0.0,0.0,5.75903,6.63013,0.0,0.0,0.0,0.0
2024-06-19,16.6374,0.0,6.53168,0.0,0.0,0.0,0.0,0.0,0.0,4.29049,13.25217,7.95116,11.07098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.70987,10.21006,5.35887,7.12651,7.95089,0.0,0.0,0.0,0.0,0.0,5.83229,0.0,0.03991,0.0,0.0,7.10853,0.0,0.0,6.02858,0.0,0.0,7.43564,0.0,0.0,6.33669,5.61897,4.89915,10.22615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21276,0.0,0.0,27.97482,6.14329,0.04358,0.0,0.0,0.0,0.0,0.08233,18.35292,0.0,0.61852,0.0,0.0,2.91333,0.0,0.0,0.0,0.0,0.0,0.32241,0.0,0.0,6.05344,0.14969,5.43258,0.0,1.13078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75594,0.85022,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.64505,10.223,12.48632,0.0,0.0,0.0,11.63715,0.0,12.76894,0.0,0.0,0.0,0.0,3.19995,0.0,0.0,0.0,0.0,0.0,0.0,45.79539,0.0,0.0,48.33422,17.01415,0.0,0.0,7.96818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19848,7.77222,0.0,0.0,0.0,0.0,0.0,0.0,57.32926,0.0,0.0,5.27407,6.56157,0.0,0.0,0.0,0.0
2024-06-20,10.63614,0.0,6.17518,0.0,0.0,0.0,0.0,0.0,0.0,4.16419,15.9068,8.02207,12.06384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61716,9.32642,5.25396,7.08973,8.02173,0.0,0.0,0.0,0.0,0.0,5.89798,0.0,0.07451,0.0,0.0,6.45859,0.0,0.0,6.02316,0.0,0.0,6.89322,0.0,0.0,6.35566,5.6608,37.41607,9.32516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91919,0.0,0.0,17.03716,5.94959,0.29925,0.0,0.0,0.0,0.0,0.32061,18.20281,0.0,0.69025,0.0,0.0,3.19844,0.0,0.0,0.0,0.0,0.0,0.42338,0.0,0.0,6.05444,0.3262,5.60333,0.0,1.18255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78992,0.68331,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.68252,9.32531,11.53303,0.0,0.0,0.0,12.19647,0.0,10.3742,0.0,0.0,0.0,0.0,2.85132,0.0,0.0,0.0,0.0,0.0,0.0,37.92498,0.0,0.0,37.13326,17.89725,0.0,0.0,8.01993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87649,7.73992,0.0,0.0,0.0,0.0,0.0,0.0,17.6876,0.0,0.0,2.03634,6.79949,0.0,0.0,0.0,0.0
2024-06-21,10.67666,0.0,4.82948,0.0,0.0,0.0,0.0,0.0,0.0,3.81004,15.66351,7.27845,10.76387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16506,17.57748,5.20355,6.81453,7.26726,0.0,0.0,0.0,0.0,0.0,5.91376,0.0,19.588,0.0,0.0,6.19879,0.0,0.0,6.18221,0.0,0.0,5.86033,0.0,0.0,6.14425,5.64187,20.56086,11.80212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97876,0.0,0.0,17.212,6.69636,31.91553,0.0,0.0,0.0,0.0,6.61403,17.86236,0.0,6.56429,0.0,0.0,2.94617,0.0,0.0,0.0,0.0,0.0,31.70803,0.0,0.0,6.10349,0.434,5.38983,0.0,1.52879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66855,0.41688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.68448,15.4322,9.73629,0.0,0.0,0.0,12.53092,0.0,11.84294,0.0,0.0,0.0,0.0,2.94175,0.0,0.0,0.0,0.0,0.0,0.0,32.50172,0.0,0.0,31.54168,17.07714,0.0,0.0,7.42835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95569,8.03852,0.0,0.0,0.0,0.0,0.0,0.0,11.67226,0.0,0.0,2.41812,10.78665,0.0,0.0,0.0,0.0
2024-06-22,10.64818,0.0,4.85682,0.0,0.0,0.0,0.0,0.0,0.0,3.2013,14.11149,7.33483,10.52992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24539,7.82917,5.12484,6.81032,7.32128,0.0,0.0,0.0,0.0,0.0,5.85617,0.0,15.55641,0.0,0.0,6.36706,0.0,0.0,6.30588,0.0,0.0,6.164,0.0,0.0,6.17822,5.6469,21.17871,8.02778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05545,0.0,0.0,14.30154,4.3379,15.58097,0.0,0.0,0.0,0.0,6.5757,16.26468,0.0,6.61355,0.0,0.0,2.93642,0.0,0.0,0.0,0.0,0.0,16.98968,0.0,0.0,6.06238,0.27141,5.52473,0.0,2.06904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65612,0.41111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.64797,8.03749,10.26221,0.0,0.0,0.0,12.98432,0.0,11.33045,0.0,0.0,0.0,0.0,2.97335,0.0,0.0,0.0,0.0,0.0,0.0,33.12124,0.0,0.0,32.14298,17.40204,0.0,0.0,7.51334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72383,7.42891,0.0,0.0,0.0,0.0,0.0,0.0,11.8568,0.0,0.0,2.32887,10.77882,0.0,0.0,0.0,0.0
2024-06-23,10.68723,0.0,4.87886,0.0,0.0,0.0,0.0,0.0,0.0,3.70649,14.43235,6.98871,10.18417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87077,8.26651,7.80237,7.03911,7.00677,0.0,0.0,0.0,0.0,0.0,5.85947,0.0,15.46444,0.0,0.0,6.21491,0.0,0.0,5.68565,0.0,0.0,8.28267,0.0,0.0,6.05605,5.66634,27.83547,8.43724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88831,0.0,0.0,11.14188,3.59272,15.57379,0.0,0.0,0.0,0.0,6.78452,15.95651,0.0,6.78217,0.0,0.0,2.91383,0.0,0.0,0.0,0.0,0.0,16.3289,0.0,0.0,6.02335,0.32006,5.38456,0.0,2.02709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9196,0.43633,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.64865,8.46613,13.98946,0.0,0.0,0.0,11.66937,0.0,10.91389,0.0,0.0,0.0,0.0,3.01088,0.0,0.0,0.0,0.0,0.0,0.0,29.05456,0.0,0.0,26.12685,17.26292,0.0,0.0,6.94855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73745,7.96208,0.0,0.0,0.0,0.0,0.0,0.0,10.88135,0.0,0.0,2.33536,7.67284,0.0,0.0,0.0,0.0
2024-06-24,10.75506,0.0,4.93514,0.0,0.0,0.0,0.0,0.0,0.0,3.60453,15.4998,7.14955,10.26134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34111,6.12339,5.56828,7.02445,7.17595,0.0,0.0,0.0,0.0,0.0,5.90683,0.0,15.15558,0.0,0.0,5.73741,0.0,0.0,6.04147,0.0,0.0,6.7801,0.0,0.0,6.11533,4.7387,81.24636,6.47719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58184,0.0,0.0,7.79987,9.24949,12.03415,0.0,0.0,0.0,0.0,6.22363,15.78703,0.0,4.9397,0.0,0.0,1.82822,0.0,0.0,0.0,0.0,0.0,16.85617,0.0,0.0,6.04083,0.23886,4.85478,0.0,1.06823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62287,0.67556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.64855,6.42996,11.33185,0.0,0.0,0.0,13.18643,0.0,8.59999,0.0,0.0,0.0,0.0,2.99041,0.0,0.0,0.0,0.0,0.0,0.0,20.5652,0.0,0.0,13.1857,9.7012,0.0,0.0,7.09482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43763,9.0382,0.0,0.0,0.0,0.0,0.0,0.0,24.16154,0.0,0.0,2.25919,8.10249,0.0,0.0,0.0,0.0
2024-06-25,10.65084,0.0,4.82432,0.0,0.0,0.0,0.0,0.0,0.0,3.50117,15.326,7.35676,9.41805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46198,6.49287,6.44999,6.45777,7.35405,0.0,0.0,0.0,0.0,0.0,5.91773,0.0,16.21839,0.0,0.0,5.94305,0.0,0.0,5.89602,0.0,0.0,6.73061,0.0,0.0,6.16035,5.27391,71.59382,6.46557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6719,0.0,0.0,7.68745,3.09884,12.83058,0.0,0.0,0.0,0.0,6.39464,15.62032,0.0,6.07411,0.0,0.0,1.86111,0.0,0.0,0.0,0.0,0.0,14.3026,0.0,0.0,12.68071,0.14849,4.82064,0.0,1.84292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13853,0.57354,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.64004,6.45911,13.49729,0.0,0.0,0.0,12.6268,0.0,27.59604,0.0,0.0,0.0,0.0,2.9624,0.0,0.0,0.0,0.0,0.0,0.0,20.32809,0.0,0.0,13.08369,9.62245,0.0,0.0,7.36027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76349,3.61997,0.0,0.0,0.0,0.0,0.0,0.0,23.97463,0.0,0.0,3.05318,8.14504,0.0,0.0,0.0,0.0
2024-06-26,10.63951,0.0,4.93061,0.0,0.0,0.0,0.0,0.0,0.0,3.66896,15.19864,6.90563,9.24091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14943,6.24304,5.55779,6.56929,6.91489,0.0,0.0,0.0,0.0,0.0,6.03401,0.0,16.61641,0.0,0.0,5.97813,0.0,0.0,6.03691,0.0,0.0,6.5663,0.0,0.0,6.13666,5.3148,76.777,6.22651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73332,0.0,0.0,6.13374,6.26896,13.96589,0.0,0.0,0.0,0.0,6.76178,15.45636,0.0,8.09145,0.0,0.0,1.84124,0.0,0.0,0.0,0.0,0.0,15.51076,0.0,0.0,5.98968,0.14534,4.79769,0.0,1.93234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093,0.75271,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.73013,6.22355,10.9755,0.0,0.0,0.0,9.04767,0.0,11.25065,0.0,0.0,0.0,0.0,3.03923,0.0,0.0,0.0,0.0,0.0,0.0,18.52228,0.0,0.0,14.57708,8.78124,0.0,0.0,6.88294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61838,4.108,0.0,0.0,0.0,0.0,0.0,0.0,23.67109,0.0,0.0,2.95867,8.09027,0.0,0.0,0.0,0.0
2024-06-27,9.27133,0.0,4.81008,0.0,0.0,0.0,0.0,0.0,0.0,3.71205,14.80985,6.66142,8.93426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62102,6.15107,6.49418,7.00946,6.65843,0.0,0.0,0.0,0.0,0.0,6.05446,0.0,0.34936,0.0,0.0,6.1281,0.0,0.0,6.10904,0.0,0.0,9.82599,0.0,0.0,5.98011,5.25691,82.51066,6.14994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64445,0.0,0.0,6.01409,3.19277,0.30085,0.0,0.0,0.0,0.0,0.35737,15.29543,0.0,0.54532,0.0,0.0,1.85907,0.0,0.0,0.0,0.0,0.0,0.04541,0.0,0.0,5.94057,0.61035,4.88929,0.0,2.17129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40162,0.27792,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.63845,6.14946,16.792,0.0,0.0,0.0,8.94933,0.0,11.41695,0.0,0.0,0.0,0.0,3.0589,0.0,0.0,0.0,0.0,0.0,0.0,15.86245,0.0,0.0,14.42862,8.69379,0.0,0.0,6.66635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3244,4.1881,0.0,0.0,0.0,0.0,0.0,0.0,7.0955,0.0,0.0,2.98173,8.11587,0.0,0.0,0.0,0.0
2024-06-28,9.2424,0.0,4.80133,0.0,0.0,0.0,0.0,0.0,0.0,4.15617,13.2386,6.57414,8.40127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36236,6.19967,5.33063,7.09557,6.62797,0.0,0.0,0.0,0.0,0.0,6.15041,0.0,9.47995,0.0,0.0,5.80062,0.0,0.0,6.31214,0.0,0.0,9.00345,0.0,0.0,5.60941,5.43043,108.86596,6.19424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81596,0.0,0.0,5.63722,3.15816,9.09966,0.0,0.0,0.0,0.0,3.17771,13.92844,0.0,3.1647,0.0,0.0,1.85066,0.0,0.0,0.0,0.0,0.0,14.71115,0.0,0.0,6.64472,0.96418,4.99354,0.0,2.25211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77441,0.15018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6129,6.19225,15.30086,0.0,0.0,0.0,8.34099,0.0,10.60203,0.0,0.0,0.0,0.0,3.15838,0.0,0.0,0.0,0.0,0.0,0.0,14.94722,0.0,0.0,13.59624,8.19416,0.0,0.0,6.43981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45409,4.25547,0.0,0.0,0.0,0.0,0.0,0.0,6.64654,0.0,0.0,3.05436,8.13803,0.0,0.0,0.0,0.0
2024-06-29,9.20472,0.0,4.6728,0.0,0.0,0.0,0.0,0.0,0.0,4.07408,12.86356,7.54195,8.08574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3132,6.62518,6.5326,7.10377,7.53972,0.0,0.0,0.0,0.0,0.0,6.72437,0.0,9.4751,0.0,0.0,5.69645,0.0,0.0,5.92348,0.0,0.0,10.10201,0.0,0.0,5.27972,5.23044,173.43179,6.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97502,0.0,0.0,5.46157,4.72271,8.13711,0.0,0.0,0.0,0.0,3.24999,13.77123,0.0,5.64733,0.0,0.0,1.78859,0.0,0.0,0.0,0.0,0.0,13.38486,0.0,0.0,6.02837,0.88454,5.06132,0.0,2.22056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01525,0.18628,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.79442,6.66216,17.30128,0.0,0.0,0.0,10.75405,0.0,10.37938,0.0,0.0,0.0,0.0,3.10789,0.0,0.0,0.0,0.0,0.0,0.0,15.02107,0.0,0.0,13.66356,8.23262,0.0,0.0,7.54463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67117,4.25532,0.0,0.0,0.0,0.0,0.0,0.0,6.67939,0.0,0.0,3.40367,8.13366,0.0,0.0,0.0,0.0
2024-06-30,9.19521,0.0,4.78929,0.0,0.0,0.0,0.0,0.0,0.0,3.6663,12.40053,6.97304,7.94164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38796,6.44729,5.40037,7.2199,6.92536,0.0,0.0,0.0,0.0,0.0,6.90295,0.0,9.55397,0.0,0.0,5.55766,0.0,0.0,5.62336,0.0,0.0,3.3515,0.0,0.0,5.1086,5.25778,204.96087,6.45205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32349,0.0,0.0,7.17648,6.5779,8.08558,0.0,0.0,0.0,0.0,3.34269,13.27705,0.0,4.94835,0.0,0.0,1.80128,0.0,0.0,0.0,0.0,0.0,10.56249,0.0,0.0,6.06148,0.84987,5.32474,0.0,2.48984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40145,0.14818,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.60956,6.45431,5.63143,0.0,0.0,0.0,10.74444,0.0,9.70205,0.0,0.0,0.0,0.0,3.09648,0.0,0.0,0.0,0.0,0.0,0.0,15.13692,0.0,0.0,13.76893,8.29572,0.0,0.0,7.10389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37569,4.27626,0.0,0.0,0.0,0.0,0.0,0.0,7.24089,0.0,0.0,3.78684,8.17563,0.0,0.0,0.0,0.0
